date,min,max,median,q1,q3,stdev,count
2025-10-27T00:00:00.000Z,363.16,1651.12,451.44,408.79,623.91,298.358,24
2025-10-28T00:00:00.000Z,358.11,9846.4,429.64,398.04,578.21,1875.21,24
2025-10-29T00:00:00.000Z,255.41,798.53,475.79,378.99,654.5,165.054,24
2025-10-30T00:00:00.000Z,259.52,1969.82,353.52,328.86,501.43,434.888,24
2025-10-31T00:00:00.000Z,312.55,1835.41,415.4,343.81,471.61,293.236,24
2025-11-01T00:00:00.000Z,325.63,1293.03,381.48,342.85,471.47,236.358,24
2025-11-02T00:00:00.000Z,308.52,745.71,477.3,376.41,574.23,116.843,24
2025-11-03T00:00:00.000Z,339.99,730.02,471.49,419.93,542.46,102.619,24
2025-11-04T00:00:00.000Z,340.64,486.74,363.54,349.9,420.14,43.026,24
2025-11-05T00:00:00.000Z,293.11,756.14,427.1,356.63,530.49,131.35,24
2025-11-06T00:00:00.000Z,313.08,2374.17,503.14,390.1,1365.03,673.677,24
2025-11-07T00:00:00.000Z,351.96,2145.11,587.64,450.29,876.47,463.017,24
2025-11-08T00:00:00.000Z,337.44,1558.72,541.34,430.6,701.43,275.59,24
2025-11-09T00:00:00.000Z,358.07,1788.97,699.47,548.22,1308.84,450.876,24
2025-11-10T00:00:00.000Z,474.41,2089.25,795.9,625.92,922.89,361.029,24
2025-11-11T00:00:00.000Z,379.22,1490.93,548.88,474.86,733.79,286.09,24
2025-11-12T00:00:00.000Z,305.56,1183.03,523.29,379.7,637.77,207.951,24
2025-11-13T00:00:00.000Z,289.33,1349.62,399.71,337.97,457.42,274.116,24
2025-11-14T00:00:00.000Z,322.69,1647.08,535.29,423.83,842.1,361.957,24
2025-11-15T00:00:00.000Z,304.2,1620.13,442.56,364.35,510.11,299.875,24
2025-11-16T00:00:00.000Z,299.57,1751.92,730.81,535.44,1116.08,426.433,24
2025-11-17T00:00:00.000Z,325.55,2420.21,475.14,410.15,615.67,473.784,24
2025-11-18T00:00:00.000Z,314.95,36254.1,622.51,487.85,1155.38,7098.76,24
2025-11-19T00:00:00.000Z,498.07,1946.45,749.5,621.16,1236.39,451.883,24
2025-11-20T00:00:00.000Z,409.14,1313.93,696.25,564.44,982.19,267.048,24
2025-11-21T00:00:00.000Z,264.77,1513.39,631.66,454.43,926.39,335.886,24
2025-11-22T00:00:00.000Z,255.04,2039.18,601.19,417.43,907.55,463.388,24
2025-11-23T00:00:00.000Z,241.61,1837.49,756.5,456.05,1106.51,452.074,20
2025-11-24T00:00:00.000Z,283.95,1503.32,653.37,389.71,810.41,305.38,24
2025-11-25T00:00:00.000Z,238.07,1704.5,473.76,365.22,673.12,377.067,24
2025-11-26T00:00:00.000Z,215.46,1632.82,488.83,327.86,679.8,340.804,24
2025-11-27T00:00:00.000Z,218.41,1355.16,624.7,392.05,851.41,288.984,24
2025-11-28T00:00:00.000Z,235.35,1621.56,543.86,317.68,666.67,325.195,24
2025-11-29T00:00:00.000Z,283.88,2123.5,741.62,499.88,954.7,406.068,24
2025-11-30T00:00:00.000Z,478.53,2107.05,866.63,670.56,1206.76,465.213,24
2025-12-01T00:00:00.000Z,346.79,1317.75,832.88,600.44,991.92,269.858,24
2025-12-02T00:00:00.000Z,260.12,1548.07,507.07,421.07,976,366.445,24
2025-12-03T00:00:00.000Z,254.54,1269.71,520.86,419.78,653.41,259.317,24
2025-12-04T00:00:00.000Z,439.95,884.89,686.23,510.8,824.81,153.722,21
2025-12-05T00:00:00.000Z,371.99,1127.49,623.37,465.67,825.01,213.404,24
2025-12-06T00:00:00.000Z,206.52,1371.43,349.6,287.77,545.35,282.522,24
2025-12-07T00:00:00.000Z,230.72,1584.49,633.6,444.17,1057.94,359.492,23
2025-12-08T00:00:00.000Z,279.74,723.31,484.05,350.7,563.37,113.445,23
2025-12-09T00:00:00.000Z,232.12,1456.14,733.68,316.39,824.3,320.026,24
2025-12-10T00:00:00.000Z,208.53,410.28,284.99,257.22,315.43,56.707,19
